numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,8,2019-08-01 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,70094628000189,POSTO DE COMBUSTIVEIS SANTIAGO LTDA,210.02,0.00,210.02
2019,8,2019-08-01 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08435592000186,ENEROIL RUI CARNEIRO COMERCIO DE COMBUSTIVEIS LTDA,200.00,0.00,200.00
2019,8,2019-08-01 00:00:00+00:00,HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,03482208000182,AUTO POSTO JK LTDA,200.00,0.00,200.00
2019,8,2019-08-01 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,05366353000123,POSTO DE COMBUSTIVEIS COSTA DO SOL LTDA.,280.43,0.00,280.43
2019,8,2019-08-01 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,06099708000470,A SOUZA FECHINE E CIA LTDA,185.90,0.00,185.90
2019,7,2019-08-01 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,03607961000157,WSCOM COMUNICAÇÕES LTDA,1000.00,0.00,1000.00
2019,7,2019-08-01 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,21613382000107,JEAN VILAR DOS SANTOS - ME,3500.00,0.00,3500.00
2019,7,2019-08-01 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11386040000130,POLITICAPB SERVICOS DE INTERNET E COMUNICACOES EIRELI,2000.00,0.00,2000.00
2019,7,2019-08-01 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23702667000131,W2K PUBLICIDADE LTDA,9000.00,0.00,9000.00
2019,7,2019-08-01 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,TELEFONIA,02558157000162,TELEFÔNICA BRASIL S.A. VIVO,569.97,0.00,569.97
2019,7,2019-08-01 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,21613382000107,JEAN VILAR DOS SANTOS - ME,2650.00,0.00,2650.00
2019,7,2019-07-31 13:05:55+00:00,DAMIÃO FELICIANO,PDT,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,19.90,0.00,19.90
2019,7,2019-07-31 13:05:31+00:00,DAMIÃO FELICIANO,PDT,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,19.90,0.00,19.90
2019,7,2019-07-31 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09379116000310,FECHINE SILVA &amp; CIA LTDA,250.00,0.00,250.00
2019,7,2019-07-31 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,03690688000177,Posto de Combustível Tambiá,163.05,0.00,163.05
2019,7,2019-07-31 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,49922040000180,POSTO DE SERVICO NORMANDI LTDA,100.00,0.00,100.00
2019,7,2019-07-31 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02728991000159,QUADRAMARES COMERCIO DE COMB. LTDA,2419.80,0.00,2419.80
2019,7,2019-07-31 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",33504955000135,"ECONSULT-PESQUISA, CONSULTORIA E PLANEJAMENTO",2000.00,0.00,2000.00
2019,7,2019-07-31 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***80920***,Geralda do Amaral,2300.00,0.00,2300.00
2019,7,2019-07-31 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,17448517000140,Josley de Oliveira Pereira,300.00,0.00,300.00
2019,7,2019-07-31 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,120.01,0.00,120.01
2019,7,2019-07-31 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,13955637000183,"Múltipla Comunicação, Serviços e Consultoria LTDA",7000.00,0.00,7000.00
2019,7,2019-07-31 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597007703,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,50.00,0.00,50.00
2019,7,2019-07-31 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,07917488000165,POSTO CAVALCANTI COM DE COMBUSTIVEIS LTDA,100.00,0.00,100.00
2019,7,2019-07-30 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,24663713000101,GERALDO DA SILVA PEREIRA,1100.00,0.00,1100.00
2019,7,2019-07-30 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10574821000195,PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA,1000.00,0.00,1000.00
2019,7,2019-07-30 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,26678651000129,ARLINE CHRISTIANE ALVES MORAIS 04981932413,1000.00,0.00,1000.00
2019,7,2019-07-30 00:00:00+00:00,EFRAIM FILHO,DEM,PB,COMBUSTÍVEIS E LUBRIFICANTES.,04863475000162,BEZERRA E LUCENA LTDA,3907.77,0.00,3907.77
2019,7,2019-07-30 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08847410000184,COMERCIAL DE COMBUSTIVEIS CAJA LTDA,230.00,0.00,230.00
2019,7,2019-07-30 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,10858049000133,JP DE CARVALHO DERIVADOS DE PETROLEO LTDA,35.00,0.00,35.00
2019,7,2019-07-30 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***27855***,AUGUSTO SERGIO SANTIAGO DE BRITO PEREIRA,4000.00,0.00,4000.00
2019,7,2019-07-30 00:00:00+00:00,JULIAN LEMOS,PSL,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12675054000306,F. ERIBERTO & FILHOS LTDA EPP,8500.00,0.00,8500.00
2019,7,2019-07-30 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,01857272000175,VASCO DA GAMA REVENDEDORA DE COMBUSTIVEIS LTDA,160.00,0.00,160.00
2019,7,2019-07-30 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,01857272000175,VASCO DA GAMA REVENDEDORA DE COMBUSTIVEIS LTDA,240.00,0.00,240.00
2019,7,2019-07-29 15:46:33+00:00,PEDRO CUNHA LIMA,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,230.28,0.00,230.28
2019,7,2019-07-29 13:59:27+00:00,JULIAN LEMOS,PSL,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,51.26,0.00,51.26
2019,7,2019-07-29 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,207.00,0.00,207.00
2019,7,2019-07-29 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,02401445000109,O & L LOCACAO EIRELI,6500.00,0.00,6500.00
2019,7,2019-07-29 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,05325947000196,MEGA POSTO DE COMBUSTIVEIS LTDA,222.21,0.00,222.21
2019,7,2019-07-29 00:00:00+00:00,HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,32590257000137,POSTO DE COMBUSTIVEIS 310 SUL LTDA,185.00,0.00,185.00
2019,7,2019-07-29 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,31531830000179,BWFOTOGRAFIAS &PUBLICIDADE,6000.00,0.00,6000.00
2019,7,2019-07-29 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,27189491000117,CHALE DE OURO CHURRASCARIA E HOSPEDAGEM LTDA,36.80,0.00,36.80
2019,7,2019-07-29 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10603988000137,Claudia Maria Carvalho,800.00,0.00,800.00
2019,7,2019-07-28 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,15768874000160,RECANTO DO CHAVES,60.00,0.00,60.00
2019,7,2019-07-28 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,10827134000134,AUTO POSTO VALENTINA,170.00,0.00,170.00
2019,7,2019-07-28 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,21248404000179,CHOPERIA E RESTAURANTE PINGUIM LTDA,169.50,0.00,169.50
2019,7,2019-07-28 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08847410000184,COMERCIAL DE COMBUSTIVEIS CAJA LTDA,160.01,0.00,160.01
2019,7,2019-07-27 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08847410000265,COMERCIAL DE COMBUSTVEIS CAJA LTDA,166.01,0.00,166.01
2019,7,2019-07-27 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,205.00,0.00,205.00
2019,7,2019-07-26 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,14101929000111,CAVALCANTI &amp; CAVALCANTI LTDA,100.00,0.00,100.00
2019,7,2019-07-26 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,08958424000175,MARCONILDA CELIA MENEZES FERRER MILANES,79.00,0.00,79.00
2019,7,2019-07-26 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,45543915032547,CARREFOUR COM. E IND. LTDA,220.01,0.00,220.01
2019,7,2019-07-26 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,26760385000189,MAGAZINE COMERCIO DE PAPELARIA EIRELI-ME,46.65,0.00,46.65
2019,7,2019-07-26 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,02773723000159,MAIS PROPAGANDA LTDA.,19000.00,0.00,19000.00
2019,7,2019-07-25 16:26:41+00:00,EFRAIM FILHO,DEM,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,31.07,0.00,31.07
2019,7,2019-07-25 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",12964976000163,CAVALCANTI ALDARIS MEIRELES &TARGINO ADV. ASSOC.,4100.00,0.00,4100.00
2019,7,2019-07-25 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,19533015000143,NSF TRANSPORTES ME LTDA.,1750.00,0.00,1750.00
2019,7,2019-07-25 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,12625035000103,RBC Comércio de Combustíveis,150.03,0.00,150.03
2019,7,2019-07-25 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,26314473000157,ESTRATEGIA SERVIÇOS DE COMUNICAÇÃO EIRELI,1000.00,0.00,1000.00
2019,7,2019-07-25 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,29515835000166,CAIS NOVO COMUNICAÇÃO E ESTRATEGIA E CONTEUDO LTDA,7000.00,0.00,7000.00
2019,7,2019-07-25 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,03607961000157,WSCOM COMUNICAÇÕES LTDA,2000.00,0.00,2000.00
2019,7,2019-07-25 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,26470710000179,POSTO 99 COMERCIAL DE COMBUSTIVEIS LTDA,199.39,0.00,199.39
2019,7,2019-07-25 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,01857272000175,VASCO DA GAMA REVENDEDORA DE COMBUSTIVEIS LTDA,150.00,0.00,150.00
2019,7,2019-07-25 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,03607961000157,WSCOM COMUNICAÇÕES LTDA,1500.00,0.00,1500.00
2019,7,2019-07-25 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,205.00,0.00,205.00
2019,7,2019-07-24 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,22478913000150,AY SERVIÇO DE AGENCIAMENTO E PORTAL DE NOTICIAS LTDA,1500.00,0.00,1500.00
2019,7,2019-07-24 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,02674088000152,QUALITECH COM. E SERVIÇOS DE INFORMÁTICA LTDA,570.00,0.00,570.00
2019,7,2019-07-24 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11278792000187,MAIS PB PORTAL DE NOTICIAS E COMUNICACAO LTDA,1500.00,0.00,1500.00
2019,7,2019-07-24 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,27573137000191,HENRIQUE BATISTA SOUZA DE LIMA - ME,1000.00,0.00,1000.00
2019,7,2019-07-24 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10603988000137,Claudia Maria Carvalho,1200.00,0.00,1200.00
2019,7,2019-07-24 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,22478913000150,AY SERVIÇO DE AGENCIAMENTO E PORTAL DE NOTICIAS LTDA,3000.00,0.00,3000.00
2019,7,2019-07-24 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,30647703000177,BLOG MAIS COMUNICAÇÃO,1000.00,0.00,1000.00
2019,7,2019-07-24 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,22478913000150,AY SERVIÇO DE AGENCIAMENTO E PORTAL DE NOTICIAS LTDA,1800.00,0.00,1800.00
2019,6,2019-07-24 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,13193071000108,ROBERTO CLEBIO MESSIAS LEITAO FILHO - ME,2700.00,0.00,2700.00
2019,7,2019-07-23 15:55:10+00:00,AGUINALDO RIBEIRO,PP,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA,185.90,0.00,185.90
2019,7,2019-07-23 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,01857272000175,VASCO DA GAMA REVENDEDORA DE COMBUSTIVEIS LTDA,30.00,0.00,30.00
2019,7,2019-07-23 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,246.01,0.00,246.01
2019,7,2019-07-23 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,26470710000179,POSTO 99 COMERCIAL DE COMBUSTIVEIS LTDA,217.93,0.00,217.93
2019,7,2019-07-23 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***89800***,RICARDO JOSÉ DA COSTA DE MACEDO,4200.00,0.00,4200.00
2019,7,2019-07-23 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,06194031000530,ATACADÃO DOS PRESENTES,817.24,0.00,817.24
2019,7,2019-07-23 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,84010040000708,PIONEIRO COMBUSTIVEIS LTDA,4400.00,0.00,4400.00
2019,7,2019-07-23 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,05454390000193,GOES COMBUSTIVEIS LUBRIRICANTES E GLP LTDA,200.00,0.00,200.00
2019,7,2019-07-23 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,30178949000147,EXTRA MARKETING  POLITICO LTDA,1000.00,0.00,1000.00
2019,6,2019-07-23 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***89800***,RICARDO JOSÉ DA COSTA DE MACEDO,4200.00,0.00,4200.00
2019,7,2019-07-22 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,182.00,0.00,182.00
2019,7,2019-07-22 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,117.00,0.00,117.00
2019,7,2019-07-22 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,225.00,0.00,225.00
2019,7,2019-07-22 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",24110256000209,MANOEL ALVES RIBEIRO - ME RIBEIRÃO HOTEL,600.00,0.00,600.00
2019,7,2019-07-22 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",24110256000209,MANOEL ALVES RIBEIRO - ME RIBEIRÃO HOTEL,600.00,0.00,600.00
2019,7,2019-07-22 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,01857272000175,VASCO DA GAMA REVENDEDORA DE COMBUSTIVEIS LTDA,150.00,0.00,150.00
2019,7,2019-07-22 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",24110256000209,MANOEL ALVES RIBEIRO - ME RIBEIRÃO HOTEL,600.00,0.00,600.00
2019,7,2019-07-22 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",24110256000209,MANOEL ALVES RIBEIRO - ME RIBEIRÃO HOTEL,600.00,0.00,600.00
2019,7,2019-07-22 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",24110256000209,MANOEL ALVES RIBEIRO - ME RIBEIRÃO HOTEL,600.00,0.00,600.00
2019,7,2019-07-22 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08240660000151,AUTO POSTO DE COMBUSTIVEIS FREEWAY LTDA,209.77,0.00,209.77
2019,7,2019-07-21 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,26470710000179,POSTO 99 COMERCIAL DE COMBUSTIVEIS LTDA,209.06,0.00,209.06
2019,7,2019-07-21 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,142.55,0.00,142.55
2019,7,2019-07-20 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,11372084001859,POSTO ALTERNATIVA DE COMBS E SERVICO LTDA,130.00,0.00,130.00
2019,7,2019-07-20 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,05325947000196,MEGA POSTO DE COMBUSTIVEIS LTDA,180.05,0.00,180.05
2019,7,2019-07-20 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,03418706000166,POSTO DE COMBUSTIVEIS E LUBRIFICANTES MAX LTDA,115.01,0.00,115.01
2019,7,2019-07-19 15:05:04+00:00,EDNA HENRIQUE,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,5.40,0.00,5.40
2019,7,2019-07-19 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,22316023000142,POSTO VIP COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,155.01,0.00,155.01
2019,7,2019-07-19 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08847410000265,COMERCIAL DE COMBUSTVEIS CAJA LTDA,216.01,0.00,216.01
2019,7,2019-07-19 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,26470710000179,POSTO 99 COMERCIAL DE COMBUSTIVEIS LTDA,153.00,0.00,153.00
2019,7,2019-07-19 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,12856794000179,POSTO PARK SUL DERIVADOS DE PETROLEO LTDA.,163.93,0.00,163.93
2019,7,2019-07-19 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02737867000230,MARIA FATIMA CARTAXO ANDRADE E CIA LTDA,225.56,0.00,225.56
2019,7,2019-07-18 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,27169700000160,AUTO POSTO CRIOLO LTDA,144.41,0.00,144.41
2019,7,2019-07-18 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,29032820000147,BELIZE COMPANY AUTO POSTO,229.01,0.00,229.01
2019,7,2019-07-18 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,27623593000107,Churrascaria O Ribeirao,61.00,0.00,61.00
2019,7,2019-07-18 00:00:00+00:00,EFRAIM FILHO,DEM,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,7,2019-07-18 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09307232000161,POSTO DE COMBUSTIVEL SHOPPING LTDA,217.66,0.00,217.66
2019,7,2019-07-18 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,05325947000196,MEGA POSTO DE COMBUSTIVEIS LTDA,100.00,0.00,100.00
2019,7,2019-07-18 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,19278900000123,JC COMERCIO DE DERIVADOS DE PETROLEO PLANALTO EPP,120.00,0.00,120.00
2019,7,2019-07-18 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,107.00,0.00,107.00
2019,7,2019-07-18 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,09095183000140,Energisa Paraíba Distribuidora de Energia S.A.,350.43,0.00,350.43
2019,8,2019-07-17 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,06346446000159,SITECNET INFORMÁTICA LTDA,249.00,0.00,249.00
2019,7,2019-07-17 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,10827134000134,AUTO POSTO VALENTINA,165.00,0.00,165.00
2019,7,2019-07-17 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,160.00,0.00,160.00
2019,7,2019-07-17 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11058675000108,ASSOCIAÇÃO CEMEB,9.80,0.00,9.80
